Situacao	Var_Desconto	Descricao	Codigo	Avaliacao	Preco_Original	Preco_A_Vista	Produto	Data_Captura
Oferta	7	Armario De Cozinha Completa Com 08 Portas 02 Nichos E 03 Garr	1570569624	0	904.00	904.00	Cozinhas Completas	2023-10-04
Oferta	24	Cozinha Completa 12 Portas 3 Gavetas Atenas Kaiki Moveis Nat	1570667169	0	1757.76	1757.79	Cozinhas Completas	2023-10-04
Oferta	25	Cozinha Completa 10 Portas 3 Gavetas Atenas Kaiki Moveis Nat	1570571122	0	1515.68	1515.68	Cozinhas Completas	2023-10-04
		Cozinha Completa Modulada 10 Pecas Com 17 Portas E 2 Gavetas	1571272459	0	3356.08		Cozinhas Completas	2023-10-04
		Cozinha Completa 10 Pecas, 17 Portas Unna Poliman	1571162774	0	3356.08		Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Modulada Com 11 Portas E 2 Gavetas Com 2 Nic	1571272522	0	2646.00	2646.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 5 Pecas 10 Portas 2 Gavetas Florenca Itatia	1571269493	0	1800.64	1638.59	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 12 Portas 2 Gavetas 1 Nicho Para Forno Nogue	1571632046	0	2099.92	2099.90	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Compacta 8 Portas 3 Gavetas Com Balcao Tampo Siena Ca	1571632050	0	939.92	939.90	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 5 Pecas 11 Portas 2 Gavetas Florenca Itatiai	1571269476	0	1854.24	1854.28	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa Com Vidro Reflecta 12 Portas 3 Gavetas E Bal	1571326951	0	2299.92	2299.90	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 12 Portas 2 Gavetas 1 Nicho Para Forno Fume	1571632055	0	2099.92	2099.90	Cozinhas Completas	2023-10-04
		Cozinha Completa De Canto 10 Pecas Connect  Moveis Henn	1571479533	0	5734.00		Cozinhas Completas	2023-10-04
Oferta	5	Cozinha Modulada Connect 7 Pecas Com Balcao Forno  Moveis He	1571479686	0	1962.96	1963.00	Cozinhas Completas	2023-10-04
		Cozinha Completa De Canto 10 Pecas Connect Com Torre Quente E	1571479534	0	4876.00		Cozinhas Completas	2023-10-04
		Cozinha Completa De Canto 10 Pecas Connect Com Cristaleira E	1571479529	0	5300.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Connect 9 Pecas  Moveis Henn	1571479684	0	3664.96		Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 7 Pecas Évelin Com Torre Quente E Aereo Vidr	1571452785	0	3822.96	3823.00	Cozinhas Completas	2023-10-04
		Cozinha Modulada Connect 11 Pecas Com Cristaleira  Moveis He	1571479708	0	4938.96		Cozinhas Completas	2023-10-04
		Cozinha Completa 7 Pecas Connect Com Cristaleira E Rodape  M	1571452743	0	3730.96		Cozinhas Completas	2023-10-04
Oferta	24	Cozinha Completa 8 Pecas Americana Henn	1567551370	0	2789.36	2789.38	Cozinhas Completas	2023-10-04
Oferta	8	Cozinha Modulada Violeta 8 Portas 2gav	1567798699	0	1208.96	1112.28	Cozinhas Completas	2023-10-04
Oferta	25	Cozinha Completa 5 Pecas Com Aereo De Vidro Americana Henn Br	1567551355	0	2686.24	2686.21	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 7 Pecas Americana Henn Branco	1567551320		2939.92	2675.30	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Com 06 Portas 03 Gavetas 01 Nicho E Vidro Fu	1571566107		1710.96	1711.00	Cozinhas Completas	2023-10-04
		Cozinha Modulada Com 04 Modulos Karen 5550 Malbec Avela Peter	1567040913		1280.00		Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Modulada 04 Pecas Com 8 Portas E 3 Gavetas Karen Cor	1571272728		1620.00	1620.00	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa 08 Portas 03 Gavetas E 03 Nichos Karen Natur	1571419301		1498.00	1498.00	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa 07 Portas 100% Mdf Com Tampo Ten Ph3038/42/4	1570498510		2660.00	2660.00	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Com 11 Portas 02 Gavetas E 02 Nichos Unna Br	1571566206		2646.00	2646.00	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa 08 Portas 03 Gavetas E 03 Nichos Karen Natur	1571419297		1498.00	1498.00	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa 10 Portas 03 Gavetas E 03 Nichos Karen Natur	1571419294		1766.96	1767.00	Cozinhas Completas	2023-10-04
Oferta	12	Cozinha Completa 6 Pecas Americana Com Cristaleira Tampo Natu	1571564360		4396.00	4396.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 7 Pecas Com Aereo Vidro  Moveis H	1571479574		3180.96	3181.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 5 Pecas Com Lateral  Moveis Henn	1571479552		3268.00	3268.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas Com Tampo  Moveis Henn	1571452293		2562.96	2563.00	Cozinhas Completas	2023-10-04
		Cozinha Completa Americana 5 Pecas Com Torre Quente  Moveis	1571496033		3258.96		Cozinhas Completas	2023-10-04
Oferta	20	Armario De Cozinha Completa De Canto Com Rodape Veneza Multim	1570592644		2479.92	1983.92	Cozinhas Completas	2023-10-04
Oferta	11	Cozinha Completa 5 Pecas Americana Com Torre Quente E Tampo N	1571564359		3346.00	3346.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 6 Pecas Com Balcao Forno De Embuti	1571479547		2864.96	2865.00	Cozinhas Completas	2023-10-04
		Cozinha Completa Americana 6 Pecas Com Torre Quente 1 Forno 	1571564371		4846.00		Cozinhas Completas	2023-10-04
Oferta	11	Cozinha Completa 5 Pecas Americana Com Torre Quente, Tampo Na	1571564365		3504.96	3505.00	Cozinhas Completas	2023-10-04
Oferta	12	Cozinha Completa De Canto Americana 10 Pecas Tampo Nature  M	1571564358		5810.96	5811.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa De Canto Americana 10 Pecas Com Torre Quente	1571479538		4892.00	4892.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 5 Pecas Com Balcao Forno De Embuti	1571479569		3124.96	3125.00	Cozinhas Completas	2023-10-04
Oferta	20	Armario Cozinha Completa De Canto Veneza Multimoveis V2089	1571174835		2019.92	1615.92	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas Com Balcao Forno De Embuti	1571452351		2088.00	2088.00	Cozinhas Completas	2023-10-04
Oferta	12	Cozinha Completa 6 Pecas Americana Com Torre Quente 2 Fornos	1571564367		4236.96	4237.00	Cozinhas Completas	2023-10-04
Oferta	27	Cozinha Completa 5 Pecas 9 Portas 3 Gavetas Com Cristaleira E	1571391481		3084.08	3084.10	Cozinhas Completas	2023-10-04
Oferta	24	Cozinha Completa 4 Pecas Com Aereo Americana Henn Branco	1567551396		2894.64	2894.63	Cozinhas Completas	2023-10-04
		Cozinha Completa 4 Pecas 7 Portas Letícia Chf	1569830170		1535.92		Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 5 Pecas 9 Portas 2 Gavetas Exclusive Itatiai	1571151401		3162.88	2878.24	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 6 Pecas 10 Portas 6 Gavetas Exclusive Itatia	1571151402		4287.92	3901.98	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 4 Pecas 6 Portas 3 Gavetas Exclusive Itatiai	1571269457		3168.00	3168.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 5 Pecas 8 Portas 3 Gavetas Exclusive Itatiai	1571269431		3171.60	2886.15	Cozinhas Completas	2023-10-04
Oferta	8	Cozinha Modulada Rosa 10 Portas 2gav	1567798703		1478.96	1360.68	Cozinhas Completas	2023-10-04
		Cozinha Completa Moderna Jade 6 Pecas	1571415181		2235.92		Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 4 Pecas 13 Portas 2 Gavetas Tarsila Itatiaia	1571269488		2357.44	2357.47	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 4 Pecas 7 Portas 5 Gavetas Exclusive Itatiai	1571269494		2694.32	2694.30	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 3 Pecas 7 Portas 3 Gavetas Exclusive Itatiai	1571269435		2462.80	2241.18	Cozinhas Completas	2023-10-04
Oferta	27	Cozinha 4 Pecas 12 Portas 2 Gavetas Paneleiro Para Forno Em A	1571403524		2620.96	2620.94	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Aereo 120cm Balcao 120cm E Tampo Girassol Ébano/branco	1571473842		969.92	969.90	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Com Vidro Reflecta 10 Portas 3 Gavetas Atenas Kaiki M	1571345269		1749.92	1749.90	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Com Vidro Reflecta 14 Portas 3 Gavetas Atenas Kaiki	1571345237		2199.92	2199.90	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa Com Vidro Reflecta 9 Portas 3 Gavetas Vitori	1571327027		1619.92	1619.90	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas Com Torre Quente 1 Forno E	1571452325		2900.96	2901.00	Cozinhas Completas	2023-10-04
		Cozinha Completa Americana 7 Pecas  Moveis Henn	1571479530		2784.00		Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa De Canto Americana 12 Pecas Com Torre Quente	1571479557		5648.96	5649.00	Cozinhas Completas	2023-10-04
Oferta	26	Cozinha Completa 3 Pecas 7 Portas 2 Gavetas Bella Sallêto Mov	1570787700		689.70	689.69	Cozinhas Completas	2023-10-04
		Cozinha Completa Lara 8 Portas 2 Gavetas	1571329729		1083.92		Cozinhas Completas	2023-10-04
		Cozinha Completa Americana 5 Pecas Sem Vidro  Moveis Henn	1571496030		2038.96		Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas  Moveis Henn	1571452416		1896.96	1897.00	Cozinhas Completas	2023-10-04
		Cozinha Completa Americana 4 Pecas Com Torre Quente E Aereo V	1571496025		2960.96		Cozinhas Completas	2023-10-04
Oferta	11	Cozinha Completa 5 Pecas Americana Com Torre Quente E Tampo C	1571564363		3346.00	3346.00	Cozinhas Completas	2023-10-04
		Cozinha Completa De Canto Americana 14 Pecas Com Cristaleira	1571496028		7328.96		Cozinhas Completas	2023-10-04
Oferta	12	Cozinha Completa De Canto Americana 10 Pecas Com Cristaleira	1571564366		5652.00	5652.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas Com Balcao Forno De Embuti	1571564362		1928.96	1929.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 5 Pecas Americana Com Torre Quente 2 Fornos	1571452745		3152.96	3153.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas Com Torre Quente 1 Forno 	1571452596		2716.00	2716.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 3 Pecas Com Aereo 3 Portas  Movei	1571564361		1820.96	1821.00	Cozinhas Completas	2023-10-04
		Cozinha Completa Americana 6 Pecas Com Torre Quente 2 Fornos	1571564372		4764.00		Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 5 Pecas Com Aereo Microondas E Ta	1571564368		2420.96	2421.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 5 Pecas Com Balcao Forno De Embuti	1571564374		3310.00	3310.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas Com Torre Quente 2 Fornos	1571452422		2776.00	2776.00	Cozinhas Completas	2023-10-04
		Cozinha Completa Americana 5 Pecas  Moveis Henn	1571479568		2224.00		Cozinhas Completas	2023-10-04
Oferta	31	Armario Para Cozinha 12 Portas 3 Gavetas Agata Valdemoveis Ci	1567875298		1157.76	1157.79	Cozinhas Completas	2023-10-04
		Kit Cozinha 100% Mdf 9 Portas 1 Gaveta Puxador Perfil Merlot	1571125428		939.92		Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 5 Pecas Com Tampo 11 Portas 1 Gaveta Max Fel	1569853680		1157.76	1053.59	Cozinhas Completas	2023-10-04
Oferta	25	Cozinha Completa Com Tampo 5 Pecas 12 Portas 1 Gaveta Max Fel	1569853632		1042.00	1042.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Com Tampo 7 Pecas 15 Portas 1 Gaveta Max Fel	1569853646		1568.32	1427.17	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Com Tampo 6 Pecas 14 Portas 1 Gavetas Max Fe	1569853624		1315.68	1197.27	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 6 Pecas Max Fellicci Carvalho/blanche	1569853711		1473.60	1340.96	Cozinhas Completas	2023-10-04
Oferta	10	Cozinha Compacta Kappesberg Nox Onix/steel/vidro Inox 4 Pecas	1570360360		2998.96	2699.10	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Madesa Reims 240001 Com Armario E Balcao  B	1567042233		1300.00	1208.99	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Madesa Reims 240001 Com Armario E Balcao  P	1567042923		1200.00	1115.99	Cozinhas Completas	2023-10-04
Oferta	5	Armario De Cozinha Completa Madesa Reims 260002 Com Balcao 	1567643419		1420.00	1348.99	Cozinhas Completas	2023-10-04
Oferta	7	Armario De Cozinha Completa Madesa Diamante Com Balcao E Tamp	1567643411		1400.00	1301.99	Cozinhas Completas	2023-10-04
		Cozinha Completa Lara 8 Portas 2 Gavetas	1571329742		1083.92		Cozinhas Completas	2023-10-04
Oferta	10	Armario De Cozinha Completa Com Tampo 14 Portas 02 Gavetas E	1570569619		2599.92	2339.91	Cozinhas Completas	2023-10-04
		Cozinha Completa 4 Pecas Connect Com Torre Quente  Moveis He	1571452604		2238.96		Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Madesa Reims 310001 Com Armario E Balcao  B	1567042231		1690.00	1571.69	Cozinhas Completas	2023-10-04
Oferta	37	Cozinha Completa De Canto Madesa Reims 462001 Com Armario E B	1567149301		2500.00	2499.99	Cozinhas Completas	2023-10-04
Oferta	5	Cozinha Completa De Canto Madesa Reims 392002 Com Armario E B	1567204167		2000.00	1899.99	Cozinhas Completas	2023-10-04
Oferta	7	Armario De Cozinha Completa Madesa Reims 260001 Com Balcao E	1567643406		1200.00	1115.99	Cozinhas Completas	2023-10-04
		Cozinha Compacta Kits Parana 7 Portas 3 Gavetas Mega	1567498846		899.92		Cozinhas Completas	2023-10-04
		Cozinha Completa 100% Mdf 11 Portas 5 Gavetas 4 Nichos E Adeg	1571241314		2949.92		Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 4 Pecas 10 Portas 2 Gavetas 1 Nicho para For	1571373352		1719.60	1719.60	Cozinhas Completas	2023-10-04
		Cozinha Completa Modulada 12 Portas E 2 Gavetas Com 1 Nicho P	1571272494		2474.96		Cozinhas Completas	2023-10-04
		Kit Cozinha 6 Portas Davina Branco/malbec	1567983515		799.61		Cozinhas Completas	2023-10-04
		Kit Cozinha 8 Portas Davina Branco/malbec	1567983576		799.61		Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa 07 Portas E 03 Gavetas Karen Nature/off Whit	1571419291		1028.96	1029.00	Cozinhas Completas	2023-10-04
Oferta	15	Cozinha Completa Modulada 4 Pecas 10 Portas E 2 Gavetas 1 Nic	1571272409		2028.96	2029.00	Cozinhas Completas	2023-10-04
Oferta	10	Armario De Cozinha Completa Com Tampo 14 Portas 02 Gavetas E	1570569611		2599.92	2339.91	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Modulada Aerea 5 Pecas 9 Portas 2 Gavetas Evidence	1567040924		1516.96	1517.00	Cozinhas Completas	2023-10-04
		Kit Cozinha 8 Portas Davina Teka/champagne	1567983558		799.61		Cozinhas Completas	2023-10-04
		Kit Cozinha 6 Portas Davina Teka/champagne	1567983570		799.61		Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Modulada 4 Pecas Florenca 8 Portas E 3 Gavetas Cor Na	1571272937		1516.96	1517.00	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa 07 Portas 03 Gavetas 100% Mdf Com Tampo Ten	1570498513		2660.00	2660.00	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 10 Pecas 18 Portas 2 Gavetas Com Torre Quent	1571632062		3199.92	3199.90	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa 09 Portas 02 Nichos Mdf Com Tampo Ten Ph3039	1570498508		2524.96	2525.00	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa 11 Portas 03 Gavetas E 01 Nicho Karen Nature	1570639729		1968.00	1968.00	Cozinhas Completas	2023-10-04
Oferta	24	Cozinha Completa 14 Portas 3 Gavetas Atenas Kaiki Moveis Nat	1570667160		1989.36	1989.36	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 4 Pecas 10 Portas 2 Gavetas 2 Nichos Para Fo	1570787679		1131.68	1131.69	Cozinhas Completas	2023-10-04
Oferta	20	Armario Cozinha Completa De Canto Veneza Multimoveis V2096	1571174718		2449.92	1959.92	Cozinhas Completas	2023-10-04
Oferta	10	Armario De Cozinha Completa Top Class 6 Pecas Com 12 Portas B	1571124586		1776.64	1599.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 6 Pecas 11 Portas 4 Gavetas Exclusive Itatia	1571269479		3978.32	3620.26	Cozinhas Completas	2023-10-04
Oferta	20	Armario De Cozinha Completa De Canto Com Rodape Veneza Multim	1570592497		2869.92	2295.92	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 6 Pecas 13 Portas 2 Gavetas 1 Nicho Para For	1571139229		2620.40	2384.58	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Completa 4 Pecas 7 Portas 5 Gavetas Exclusive Itatiai	1571269462		2694.32	2694.30	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 5 Pecas 8 Portas 6 Gavetas Exclusive Itatiai	1571269470		3504.72	3189.30	Cozinhas Completas	2023-10-04
Oferta	6	Cozinha Completa Madesa Emilly Drive Com Balcao E Armario Aer	1566982704		990.00	930.59	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Com Vidro Reflecta 12 Portas 3 Gavetas Atenas Kaiki M	1571345274		1979.92	1979.90	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 6 Pecas 10 Portas 6 Gavetas Exclusive Itatia	1571269449		3852.00	3505.30	Cozinhas Completas	2023-10-04
Oferta	6	Cozinha Compacta Madesa Topazio com Balcao e Tampo	1566686975		930.00	874.19	Cozinhas Completas	2023-10-04
Oferta	5	Cozinha Completa Compacta Madesa Emilly com Paneleiro Suspens	1566686911		700.00	664.99	Cozinhas Completas	2023-10-04
		Cozinha Completa 4 Portas Marie Avena Grafito	1569067068		604.92		Cozinhas Completas	2023-10-04
		Cozinha Completa Moderna 6 Pecas Letícia	1571415179		2144.88		Cozinhas Completas	2023-10-04
Oferta	4	Cozinha Completa Madesa Reims 300001 Com Armario E Balcao  P	1568301204		1600.00	1535.99	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Madesa Reims 310002 Com Armario E Balcao  P	1568547261		1600.00	1487.99	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Madesa Reims 310002 Com Armario E Balcao  B	1568547268		1600.00	1487.99	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 4 Pecas 10 Portas 1 Gavetas 3 Nichos Panelei	1571395462		1147.28	1044.01	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Com Vidro Reflecta 12 Portas 3 Gavetas Atenas Kaiki M	1571345273		1979.92	1979.90	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Com 07 Portas 04 Gavetas E 01 Nicho Etna Car	1571566178		2076.00	2076.00	Cozinhas Completas	2023-10-04
Oferta	7	Armario De Cozinha Completa Lia Atacama / Grafite	1570133635		354.60	354.60	Cozinhas Completas	2023-10-04
Oferta	7	Armario De Cozinha Completa Marina Atacama / Off White	1570107802		415.80	415.80	Cozinhas Completas	2023-10-04
Oferta	20	Cozinha Completa C/ Armario E Balcao Xangai Soul Multimoveis	1567050319		1649.92	1319.92	Cozinhas Completas	2023-10-04
Oferta	20	Armario De Cozinha Completa 11 Pecas Xangai Pop Multimoveis	1571397141		2429.92	1943.92	Cozinhas Completas	2023-10-04
Oferta	23	Cozinha Completa C/ Bancada Paris Multimoveis Mp2044 Madeirad	1568333155		1269.92	1269.90	Cozinhas Completas	2023-10-04
Oferta	20	Cozinha Completa C/ Buffet/aparador Paris Multimoveis Mp2043	1568333143		1109.92	887.92	Cozinhas Completas	2023-10-04
		Cozinha Completa Flex 7 Portas 2 Gavetas Grifo Carvalho Oak/b	1570898376		1118.96		Cozinhas Completas	2023-10-04
Oferta	26	Cozinha Modulada Com Torre Quente Evidence Poliman Moveis Car	1569854554		1652.56	1652.53	Cozinhas Completas	2023-10-04
		Cozinha Completa Flex 7 Portas 2 Gavetas Grifo Carvalho Oak/f	1570897744		1228.96		Cozinhas Completas	2023-10-04
Oferta	10	Armario De Cozinha Modulado 4 Pecas Preto Nature Karen Petern	1568351610		1929.92	1736.91	Cozinhas Completas	2023-10-04
Oferta	10	Armario De Cozinha Completo 4 Pecas Nature Preto Fosco Gabrie	1571474153		1929.92	1736.91	Cozinhas Completas	2023-10-04
Oferta	10	Cozinha Completa Montana Branco Ibiza Madine	1570619836		1179.92	1061.91	Cozinhas Completas	2023-10-04
Oferta	25	Cozinha Modulada Cecília 3 Pecas 7 Portas 3 Gavetas 190cm J C	1571195911		1195.68	1195.68	Cozinhas Completas	2023-10-04
Oferta	25	Cozinha Completa 4 Pecas 8 Portas 3 Gavetas Cecília J Carvalh	1571232368		1564.24	1564.27	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa 4 Pecas 8 Portas 2 Gavetas 255cm Valencia In	1570559826		1182.00	1075.62	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Modulada Cecília 2 Pecas 4 Portas 3 Gavetas 120cm J C	1571195939		609.90	555.01	Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 4 Carvalho Dakar/grafite  Aramoveis	1571123967		1740.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 13 Carvalho Dakar/grafite  Aramove	1571035107		1570.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 4 Carvalho Dakar/grafite  Aramoveis	1571035091		1690.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 8 Carvalho Dakar/grafite  Aramoveis	1571035169		1460.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 2 Carvalho Dakar/grafite  Aramoveis	1571035468		1560.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 8 Carvalho Dakar/grafite  Aramoveis	1571035055		1410.00		Cozinhas Completas	2023-10-04
Oferta	10	Cozinha Completa 4 Pecas Nature Preto Fosco Jade Peternella	1571474162		1929.92	1736.91	Cozinhas Completas	2023-10-04
Oferta	10	Armario De Cozinha Grande 4 Pecas Preto Nature Gabriela Peter	1568351617		1929.92	1736.91	Cozinhas Completas	2023-10-04
Oferta	10	Cozinha Modulada Com 4 Pecas Karen 7400 Natura Off White Pete	1569836276		1979.92	1781.91	Cozinhas Completas	2023-10-04
Oferta	23	Cozinha Completa 8 Pecas Cristaleira Portas De Vidro Reflecta	1571391489		4494.64	4494.63	Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 10 Carvalho Dakar/grafite  Aramove	1571407177		2850.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 6 Carvalho Dakar/grafite  Aramoveis	1571035437		1240.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 8 Carvalho Dakar  Aramoveis	1571035319		1470.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 11 Carvalho Dakar/grafite  Aramove	1571329298		1080.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 5 Carvalho Dakar/grafite  Aramoveis	1571035408		2410.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 9 Carvalho Dakar/grafite  Aramoveis	1571035386		1920.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 5 Carvalho Dakar/grafite  Aramoveis	1571035067		2460.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 6 Carvalho Dakar/grafite  Aramoveis	1571035415		1190.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 13 Carvalho Dakar/grafite  Aramove	1570898169		1620.00		Cozinhas Completas	2023-10-04
		Cozinha Modulada Juliette 8 Carvalho Dakar/grafite  Aramoveis	1571035156		1470.00		Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Modulada 8 Pecas Juruti Cabecasa Madeiramadeira Branc	1569800377		3388.64	3388.63	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Modulada 8 Pecas Juruti Cabecasa Madeiramadeira Branco	1568230503		3388.64	3388.63	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Modulada 7 Pecas Juruti Cabecasa Madeiramadeira Branc	1569772019		3104.48	3104.52	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Modulada 4 Pecas Juruti Cabecasa Madeiramadeira Branc	1568230548		1641.68	1641.68	Cozinhas Completas	2023-10-04
		Cozinha Completa Flex 9 Portas 2 Gavetas Grifo Carvalho Oak/f	1570898536		1498.96		Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Modulada 7 Pecas Juruti Cabecasa Madeiramadeira Branco	1568230534		3104.48	3104.52	Cozinhas Completas	2023-10-04
Oferta	28	Cozinha Modulada 8 Pecas Ii Juruti Cabecasa Madeiramadeira Br	1568230508	0	3251.76	3251.79	Cozinhas Completas	2023-10-04
		Cozinha Completa Flex 9 Portas 2 Gavetas Grifo Carvalho Oak/b	1570897270	0	1498.96		Cozinhas Completas	2023-10-04
Oferta	20	Cozinha Completa De Canto Com Rodape Veneza Multimoveis Mp208	1569998865	0	2379.92	1903.92	Cozinhas Completas	2023-10-04
Oferta	20	Armario De Cozinha Completa De Canto Com Rodape Veneza Multim	1570592653	0	2779.92	2223.92	Cozinhas Completas	2023-10-04
Oferta	20	Cozinha Completa De Canto Com Rodape Veneza Multimoveis Mp208	1569998840	0	2019.92	1615.92	Cozinhas Completas	2023-10-04
Oferta	20	Cozinha Completa De Canto Com Rodape Veneza Multimoveis Mp210	1569998852	0	2729.92	2183.92	Cozinhas Completas	2023-10-04
Oferta	20	Armario Cozinha Completa De Canto Veneza Multimoveis V2100	1571174745	0	2929.92	2343.92	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas Com Lateral  Moveis Henn	1571452698	0	3384.96	3385.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas Com Balcao 120cm  Moveis	1571452498	0	2634.00	2634.00	Cozinhas Completas	2023-10-04
Oferta	9	Cozinha Completa Americana 4 Pecas Com Balcao Forno De Embuti	1571452479	0	2270.96	2271.00	Cozinhas Completas	2023-10-04
Oferta	7	Cozinha Completa Americana 6 Pecas Com Torre Quente 2 Fornos	1571496032	0	4236.96	4237.00	Cozinhas Completas	2023-10-04
